addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
광주광역시 북구 첨단과기로 123,,5,0,A02,A0204,A02040800,2470068,12,20161229015625,http://tong.visitkorea.or.kr/cms/resource/88/3040988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3040988_image3_1.jpg,Type3,126.8416345612,35.2274311559,6,20240522155303,4,,녹색에너지체험관(광주전남지역본부)
광주광역시 광산구 도림하길 33,(도덕동),5,0,A02,A0201,A02010800,1620893,12,20120502234723,http://tong.visitkorea.or.kr/cms/resource/63/1587263_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1587263_image3_1.jpg,Type3,126.7007374404,35.1666995405,6,20231206111540,1,,도림사(광주)
경기도 광주시 남한산성면 남한산성로 680,,31,0,A02,A0201,A02010800,304797,12,20071129220550,,,,127.1964786903,37.4781767652,6,20240611144631,5,,망월사(경기 광주)
광주광역시 동구 필문대로 309,(서석동),5,0,A01,A0102,A01020200,2614777,12,20190809193406,http://tong.visitkorea.or.kr/cms/resource/76/2614776_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/76/2614776_image2_1.bmp,Type3,126.9346395638,35.1429200527,6,20240612173522,3,,무등산 광주화강암 (무등산권 국가지질공원)
광주광역시 남구 사직길 49,(사동),5,0,A02,A0202,A02020700,126325,12,20031223090000,http://tong.visitkorea.or.kr/cms/resource/67/1587467_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1587467_image3_1.jpg,Type3,126.9121749221,35.1413559608,6,20240308104141,2,,사직공원(광주)
광주광역시 북구 삼정로66번길 42-10,(두암동),5,0,A02,A0201,A02010800,319722,12,20071208011707,,,,126.9402606368,35.1689227670,6,20231031151428,4,,신광사(광주)
광주광역시 동구 증심사길160번길 89,(운림동),5,0,A02,A0201,A02010800,126334,12,20031223090000,http://tong.visitkorea.or.kr/cms/resource/55/1559155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1559155_image3_1.jpg,Type3,126.9722478684,35.1223174593,6,20231109163916,3,,약사암(광주)
광주광역시 북구 무등로 1040,,5,0,A02,A0201,A02010700,1955608,12,20141014002242,,,,126.9693640149,35.1532028131,6,20231219174150,4,,운암서원(광주)
광주광역시 동구 중앙로 197,(금남로4가),5,0,A02,A0201,A02010800,346906,12,20071221191611,http://tong.visitkorea.or.kr/cms/resource/55/3029155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3029155_image3_1.jpg,Type3,126.9159076880,35.1508243988,6,20240531143126,3,,원각사(광주)
광주광역시 북구 무등로 1514-35,,5,0,A02,A0201,A02010800,126350,12,20031223090000,http://tong.visitkorea.or.kr/cms/resource/44/3028444_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3028444_image3_1.jpg,Type3,126.9857793462,35.1486258304,6,20240607133517,4,062-266-0326,원효사(광주)
광주광역시 동구 증심사길 177,(운림동),5,0,A02,A0201,A02010800,126351,12,20031107090000,http://tong.visitkorea.or.kr/cms/resource/79/2631079_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2631079_image3_1.jpg,Type3,126.9697618157,35.1287583574,6,20240319140244,3,,증심사(광주)
광주광역시 남구 중앙로107번길 15,(구동),5,0,A02,A0205,A02050200,127079,12,20020612090000,,,,126.9086500890,35.1471080299,6,20240613103451,2,,현충탑(광주)
광주광역시 남구 천변좌로338번길 7,(구동),5,0,A02,A0205,A02050200,127076,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/21/1587421_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1587421_image3_1.jpg,Type3,126.9078918037,35.1478718197,6,20240617155719,2,,(전)광주 성거사지 오층석탑
광주광역시 서구 무진대로 919,(광천동),5,0,A02,A0204,A02040800,1852992,12,20131023225325,,,,126.8805327471,35.1624280471,6,20231031162517,5,,KBC 광주방송
대전광역시 서구 상보안윗길 160,,3,0,A01,A0101,A01010400,127683,12,20030623090000,,,,127.3394516798,36.2838835386,6,20230622153559,3,,구봉산(대전)
대전광역시 유성구 현충원로 251 (갑동),,3,,A02,A0201,A02010700,3074323,12,20231129122153,http://tong.visitkorea.or.kr/cms/resource/85/3051785_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3051785_image3_1.JPG,Type3,127.2991975797,36.3632959655,6,20231222163020,4,,국립 대전 현충원
대전광역시 유성구 숲체원로 124,,3,0,A01,A0101,A01010600,2662681,12,20200708195202,http://tong.visitkorea.or.kr/cms/resource/00/2675700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2675700_image2_1.jpg,Type3,127.2912076798,36.3243724999,6,20240306151435,4,,국립대전숲체원
대전광역시 유성구 현충원로 251,,3,0,A02,A0201,A02011000,126003,12,20031217090000,http://tong.visitkorea.or.kr/cms/resource/25/2661825_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/2661825_image2_1.JPG,Type3,127.2985587765,36.3622460736,6,20240318134516,4,,국립대전현충원 보훈둘레길
대전광역시 서구 배재로197번길 200,,3,0,A02,A0201,A02010800,298208,12,20071128011810,http://tong.visitkorea.or.kr/cms/resource/79/3034979_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/3034979_image3_1.JPG,Type3,127.3600265707,36.3226600246,6,20240603170540,3,,내원사(대전)
경기도 안산시 단원구 선감동,(선감동),31,0,A01,A0101,A01011600,128346,12,20050401090000,http://tong.visitkorea.or.kr/cms/resource/54/1589654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1589654_image3_1.jpg,Type3,126.6322686486,37.1872782256,6,20240523173948,15,,누에섬 등대전망대
대전광역시 대덕구 장동,",읍내동, 법동, 이현동 일원",3,0,A02,A0201,A02010200,250292,12,20071019090000,,,,127.4539606640,36.3944590357,6,20240517095225,1,,대전 계족산성
대전광역시 유성구 동서대로735번길 24-9,(원신흥동),3,0,A02,A0201,A02010800,2766959,12,20211103002222,http://tong.visitkorea.or.kr/cms/resource/35/2767235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2767235_image2_1.jpg,Type3,127.3453470164,36.3341528947,6,20231228110948,4,,대전 신흥사
대전광역시 중구 무수동 195,,3,,A01,A0101,A01010400,2911386,12,20221117133728,,,,127.4110312278,36.2900146617,6,20240325135341,5,,대전 치유의 숲
대전광역시 대덕구 동춘당로 80,(송촌동),3,0,A02,A0205,A02050200,231937,12,20071015090000,http://tong.visitkorea.or.kr/cms/resource/05/2364205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2364205_image3_1.jpg,Type3,127.4413181434,36.3653510299,6,20231205174737,1,,대전 회덕 동춘당
대전광역시 유성구 엑스포로 161,(도룡동),3,0,A02,A0204,A02040800,2554222,12,20180718201316,,,,127.3970218129,36.3760629054,,20231004135355,4,,대전MBC
대전광역시 서구 둔산대로 191,(만년동),3,0,A01,A0101,A01010500,2738011,12,20210831220636,,,,127.3896754944,36.3669971457,6,20240617172837,3,,대전곤충생태관
대전광역시 유성구 대덕대로 480,(도룡동),3,0,A02,A0203,A02030400,1089992,12,20100910190714,,,,127.3863644022,36.3772070293,6,20240513112131,4,,대전교통문화연수원
전라남도 구례군 광의면 대전리,산46,38,,A02,A0201,A02010800,3002128,12,20230828143707,http://tong.visitkorea.or.kr/cms/resource/17/3002117_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3002117_image3_1.jpg,Type3,127.4527266574,35.2718199331,6,20230828144335,5,,대전리 석불입상
대전광역시 중구 보문산공원로 442,(대사동),3,0,A02,A0203,A02030400,2775506,12,20211118001113,,,,127.4238601011,36.3098181812,6,20231020092846,5,,대전목재문화체험장
대전광역시 유성구 금고길 7,,3,,A02,A0202,A02020600,2930677,12,20220920141023,,,,127.3844789906,36.4597780979,6,20240620180442,4,,대전반려동물공원
경상북도 청송군 주왕산면 공원길 226,,35,0,A02,A0201,A02010800,129063,12,20060623090000,http://tong.visitkorea.or.kr/cms/resource/27/2702627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2702627_image3_1.jpg,Type3,129.1460268692,36.3968483197,6,20230925134446,21,,대전사
대전광역시 유성구 과학로 213-48,(신성동),3,0,A01,A0101,A01010500,128344,12,20050317090000,,,,127.3536144373,36.3815392861,6,20240315162234,4,,대전시민천문대
대전광역시 서구 둔산로 100,(둔산동),3,0,A02,A0202,A02020700,2743325,12,20210910230659,,,,127.3849680306,36.3504850621,6,20230131110911,3,,대전시청광장
대전광역시 유성구 엑스포로 1,,3,,A02,A0206,A02060600,2931882,12,20221208105041,,,,127.3820815082,36.3751488554,6,20240513133805,4,,대전신세계 아트앤사이언스
대전광역시 유성구 대덕대로 480,(도룡동),3,1,A02,A0202,A02020700,125994,12,20060616090000,,,,127.3849895164,36.3775458553,6,20240510093954,4,,대전엑스포과학공원
대전광역시 동구 새둑길 143,(소제동),3,0,A02,A0202,A02020700,2775503,12,20211118000719,,,,127.4364555535,36.3335379151,6,20231219154330,2,,대전역 동광장
대전광역시 중구 사정공원로 70,(사정동),3,0,A02,A0202,A02020600,127641,12,20031106090000,,,,127.4001294978,36.2873119994,6,20240510151535,5,,대전오월드
대전광역시 동구 중앙로 187-1,(중동),3,0,A02,A0203,A02030400,2722927,12,20210623222111,http://tong.visitkorea.or.kr/cms/resource/19/2722919_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/2722919_image2_1.JPG,Type3,127.4300006577,36.3305103683,6,20231228143251,2,,대전트래블라운지
전라남도 고흥군 두원면 두원로 1306-30,,38,0,A01,A0101,A01011200,127883,12,20030731090000,http://tong.visitkorea.or.kr/cms/resource/67/2515867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2515867_image2_1.jpg,Type3,127.2724761027,34.7135268715,6,20240605105504,2,,대전해수욕장
대전광역시 서구 남선로 8,(탄방동),3,0,A02,A0201,A02010700,1955818,12,20141014174908,http://tong.visitkorea.or.kr/cms/resource/24/3035024_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/3035024_image3_1.JPG,Type3,127.3961838684,36.3440748834,6,20240605095631,3,,도산서원(대전)
강원특별자치도 양구군 해안면,,32,0,A02,A0201,A02010700,126609,12,20020510090000,,,,128.0925105828,38.2436876841,6,20230703185459,6,,도솔산 해병대전투전적지
대전광역시 중구 계룡로904번길 30 (문화동),,3,,A02,A0202,A02020700,3080290,12,20231114135145,http://tong.visitkorea.or.kr/cms/resource/35/3063035_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/3063035_image3_1.JPG,Type3,127.4119386413,36.3209750271,6,20240110172530,5,,서대전공원
강원특별자치도 속초시 영금정로5길 8-28,,32,0,A01,A0101,A01011600,128803,12,20060223090000,http://tong.visitkorea.or.kr/cms/resource/87/2733187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2733187_image3_1.jpg,Type3,128.6000930800,38.2137204042,6,20230703082454,5,,속초등대전망대
대전광역시 유성구 엑스포로 219-39,(원촌동),3,0,A02,A0202,A02020600,741957,12,20090527010859,http://tong.visitkorea.or.kr/cms/resource/09/3035209_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3035209_image3_1.JPG,Type3,127.3998576096,36.3783182530,6,20240514165507,4,,솔로몬로파크(대전)
경상북도 포항시 북구 해안로 173 해양스포츠아카데미,,35,,A02,A0205,A02050600,3000132,12,20230824135310,,,,129.3827018494,36.0631462392,6,20230829112454,23,,영일대전망대
부산광역시 금정구 오륜대로 229,(오륜동),6,0,A02,A0205,A02050600,2763832,12,20211027234822,http://tong.visitkorea.or.kr/cms/resource/45/2763945_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2763945_image2_1.jpg,Type3,129.1131428804,35.2483912516,6,20231026144713,2,,오륜대전망대
대전광역시 서구 가수원로 71-12,,3,0,A02,A0201,A02010800,1623687,12,20120507190535,http://tong.visitkorea.or.kr/cms/resource/05/3077505_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/05/3077505_image3_1.JPG,Type3,127.3505613663,36.2998707966,6,20240607142023,3,,용화사(대전)
대전광역시 유성구 학하동로63번길 50-8,(학하동),3,0,A02,A0201,A02010800,128878,12,20060330090000,http://tong.visitkorea.or.kr/cms/resource/29/2689629_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2689629_image3_1.jpg,Type3,127.3119971207,36.3379018752,6,20230802203130,4,,자광사(대전)
대전광역시 서구 둔산동,930,3,,A02,A0202,A02020700,3074308,12,20231129115425,http://tong.visitkorea.or.kr/cms/resource/80/3051680_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/3051680_image3_1.JPG,Type3,127.3850177992,36.3588452178,6,20240417180509,3,,정부대전청사 자연마당
강원특별자치도 양양군 현북면 하륜길 54,,32,,A02,A0205,A02050600,2913906,12,20221107193156,http://tong.visitkorea.or.kr/cms/resource/00/2922200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2922200_image3_1.jpg,Type3,128.7285401922,38.0219924170,6,20230702190533,7,,하조대전망대
서울특별시 영등포구 여의동로 343 여의나루역,,1,0,A02,A0205,A02050200,1836261,12,20130809195727,,,,126.9328707368,37.5271413400,6,20231205134203,20,,한강방어백골부대전적비
울산광역시 울주군 언양읍,", 상북면, 두서면 / 경북 경주시 산내면",7,0,A01,A0101,A01010400,126039,12,20030331090000,http://tong.visitkorea.or.kr/cms/resource/15/3057715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3057715_image3_1.jpg,Type3,129.1150012809,35.6396001019,6,20240620091436,5,,고헌산(울산)
울산광역시 울주군 온양읍 대운상대길 382,,7,0,A02,A0201,A02010800,298348,12,20071128020359,http://tong.visitkorea.or.kr/cms/resource/00/3049300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3049300_image3_1.jpg,Type3,129.2310950974,35.3990459917,6,20240614174348,5,,내원암(울산)
울산광역시 북구 화동15길 77,(화봉동),7,0,A02,A0201,A02010800,300745,12,20071129012048,http://tong.visitkorea.or.kr/cms/resource/39/3077939_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/39/3077939_image3_1.bmp,Type3,129.3746104078,35.5951044359,6,20240530111110,4,,도솔암(울산)
강원특별자치도 고성군 토성면 원암리 산1,,32,0,A01,A0101,A01010500,2790003,12,20211209182532,,,,128.4660221268,38.2074685296,6,20231026212954,2,,미시령옛길 울산바위 은하수
울산광역시 울주군 상북면 이천리,,7,0,A01,A0101,A01010900,128197,12,20041013090000,http://tong.visitkorea.or.kr/cms/resource/82/3077982_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/82/3077982_image3_1.bmp,Type3,129.0104800665,35.5331129203,6,20240529145041,5,,배내골(울산)
울산광역시 울주군 상북면 석남로 557,,7,0,A02,A0201,A02010800,126184,12,20021021090000,http://tong.visitkorea.or.kr/cms/resource/60/3077960_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/60/3077960_image3_1.bmp,Type3,129.0324006938,35.6211173075,6,20240516141739,5,,석남사(울산)
강원특별자치도 속초시 설악산로 1091,,32,0,A01,A0102,A01020200,125805,12,20031014090000,http://tong.visitkorea.or.kr/cms/resource/00/2733300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2733300_image3_1.jpg,Type3,128.4664782790,38.1869348183,6,20230703084809,5,,설악산 울산바위
울산광역시 북구 대안4길 280,(대안동),7,0,A02,A0201,A02010800,322875,12,20071211225707,http://tong.visitkorea.or.kr/cms/resource/24/3048924_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3048924_image3_1.jpg,Type3,129.3909210020,35.6610639896,6,20240605131847,4,,신흥사(울산)
울산광역시 북구 호계매곡6로 108,(호계동),7,0,A02,A0202,A02020600,2717813,12,20210524231608,http://tong.visitkorea.or.kr/cms/resource/79/2917379_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2917379_image3_1.jpg,Type1,129.3676487809,35.6347442892,6,20240604102058,4,,애니언파크(울산 반려동물 문화센터)
울산광역시 북구 무룡로 225,(연암동),7,0,A02,A0201,A02010800,337556,12,20071219012703,,,,129.3850376997,35.5801174291,6,20230407111348,4,,옥천암(울산)
울산광역시 남구 태화동,,7,0,A01,A0101,A01010400,128228,12,20041111090000,http://tong.visitkorea.or.kr/cms/resource/11/3078011_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3078011_image3_1.jpg,Type3,129.2918939669,35.5475915537,6,20240513093704,1,,울산 12경
울산광역시 중구 서동,,7,0,A02,A0201,A02010100,2502653,12,20170808231552,,,,129.3442163460,35.5771336610,6,20240513095541,1,,울산 경상좌도병영성
울산광역시 남구 장생포동,,7,0,A01,A0102,A01020100,1624135,12,20120508010217,http://tong.visitkorea.or.kr/cms/resource/01/3072901_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3072901_image3_1.jpg,Type3,129.3876451745,35.5041121316,6,20240521113739,2,,울산 귀신고래 회유해면
울산광역시 울주군 범서읍 두산로 52,,7,0,A01,A0101,A01010500,128209,12,20041014090000,,,,129.2715584085,35.5910001775,6,20240612090928,5,052-211-9163~4,울산 들꽃학습원
울산광역시 남구 삼산로 288 (삼산동),,7,,A02,A0202,A02020600,3065279,12,20231211114416,http://tong.visitkorea.or.kr/cms/resource/64/3065264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3065264_image3_1.jpg,Type3,129.3387790086,35.5389628501,6,20231211114431,2,,울산 롯데 그랜드 휠
울산광역시 중구 옥교동,,7,0,A02,A0203,A02030600,2502349,12,20170804024403,,,,129.3217522219,35.5564883371,6,20230901163719,1,,울산 문화의거리
울산광역시 남구 여천로66번길 7,,7,0,A02,A0203,A02030100,2611134,12,20190715231142,http://tong.visitkorea.or.kr/cms/resource/16/3014916_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3014916_image3_1.jpg,Type3,129.3413431085,35.5235174122,6,20240613102047,2,,울산 신화마을
울산광역시 남구 남부순환도로 209 (옥동),,7,,A02,A0202,A02020700,3112046,12,20240328194821,,,,129.2710573360,35.5319568087,6,20240328202623,2,052-256-6389,울산 애견 운동공원
울산광역시 중구 문화의거리 28,(옥교동),7,0,A02,A0203,A02030400,2509933,12,20171012013847,,,,129.3217188878,35.5566272097,6,20230407094032,1,,울산 큰애기하우스
울산광역시 남구 두왕로 277,(신정동),7,0,A02,A0205,A02050200,128194,12,20041013090000,http://tong.visitkorea.or.kr/cms/resource/51/3072951_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3072951_image3_1.jpg,Type3,129.3087097418,35.5271580556,6,20240614091554,2,,울산 태화사지 십이지상 사리탑
울산광역시 북구 진장로 20 (진장동),,7,,A02,A0202,A02020600,3076284,12,20231201095621,,,,129.3574767064,35.5627299755,6,20231228122359,4,,울산 팀아쿠아
울산광역시 중구 서원3길 65,(학성동),7,0,A02,A0204,A02040800,2554251,12,20180718202549,,,,129.3337288538,35.5600714930,6,20230914130828,1,,울산MBC
울산광역시 남구 대공원로 94,,7,0,A02,A0202,A02020600,127644,12,20070920090000,http://tong.visitkorea.or.kr/cms/resource/22/3072322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3072322_image3_1.jpg,Type3,129.2940414740,35.5308045918,6,20240516154443,2,,울산대공원
울산광역시 남구 대공원로 94,,7,0,A02,A0202,A02020600,2002486,12,20150511233748,http://tong.visitkorea.or.kr/cms/resource/17/2003017_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2003017_image2_1.jpg,Type3,129.2940414740,35.5308045918,6,20230328092746,2,,울산대공원 동물원
울산광역시 동구 봉수로 155-1,(방어동),7,0,A02,A0205,A02050600,2612976,12,20190725225600,http://tong.visitkorea.or.kr/cms/resource/97/2653797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2653797_image3_1.jpg,Type3,129.4062491748,35.5017849664,6,20240318164526,3,,울산대교 전망대
울산광역시 중구 동헌길 167,(북정동),7,0,A02,A0201,A02010100,2502612,12,20170808221303,,,,129.3202856482,35.5577409465,6,20231031170556,1,,울산동헌 및 내아
강원특별자치도 고성군 토성면 미시령로 2653,,32,0,A02,A0205,A02050600,2776842,12,20211122182014,,,,128.4966276850,38.2072219286,6,20230703202800,2,,울산바위촬영휴게소
울산광역시 북구 산하중앙2로 87-33,,7,0,A02,A0203,A02030400,2638480,12,20191125185148,http://tong.visitkorea.or.kr/cms/resource/77/2639077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2639077_image2_1.jpg,Type3,129.4403401426,35.6176975821,6,20230203161850,4,,울산안전체험관
울산광역시 남구 남부순환도로 209,(옥동),7,0,A02,A0202,A02020600,2778109,12,20211123201307,http://tong.visitkorea.or.kr/cms/resource/45/2788145_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/45/2788145_image2_1.JPG,Type3,129.2719794985,35.5312346843,6,20240322132940,2,,울산애견공원
울산광역시 북구 아랫율동2길 262-113 (어물동),,7,,A02,A0203,A02030100,3043271,12,20231117160826,,,,129.4155243491,35.5652974488,6,20231117160844,4,,울산양떼목장
울산광역시 울주군 범서읍 지지1길 100,,7,0,A01,A0101,A01010500,2754482,12,20211007191102,http://tong.visitkorea.or.kr/cms/resource/76/2754476_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2754476_image2_1.JPG,Type3,129.2266473413,35.6301004882,6,20230927173337,5,,울산어린이천문대
울산광역시 중구 중앙길 161,(옥교동),7,0,A02,A0203,A02030400,2509920,12,20171012012937,,,,129.3221632958,35.5565300067,6,20230308113816,1,,울산중구생활문화센터
울산광역시 중구 새즈믄해거리 37 (성남동),,7,,A02,A0203,A02030400,3080928,12,20240112152402,http://tong.visitkorea.or.kr/cms/resource/27/3080927_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3080927_image3_1.jpg,Type3,129.3201051378,35.5566827286,6,20240118114622,1,,울산중구어린이역사과학체험관
울산광역시 남구 문수로 44,(옥동),7,0,A02,A0202,A02020700,129453,12,20070920090000,,,,129.2595610237,35.5352867733,6,20230704150110,2,,울산체육공원
울산광역시 북구 염포로 237,(효문동),7,0,A02,A0204,A02040600,2460400,12,20161216222854,,,,129.3653593820,35.5616830195,6,20240119154615,4,,울산탁주 태화루
울산광역시 동구 쇠평길 33-1,(동부동),7,0,A01,A0101,A01010700,1395991,12,20111006012729,http://tong.visitkorea.or.kr/cms/resource/49/3084249_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3084249_image3_1.jpg,Type3,129.4271792207,35.5535517673,6,20240517131542,3,,울산테마식물수목원
울산광역시 남구 장생포고래로 252,(매암동),7,0,A02,A0203,A02030400,2782736,12,20211129215631,http://tong.visitkorea.or.kr/cms/resource/93/2794893_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2794893_image2_1.jpg,Type3,129.3827900964,35.5021955889,6,20231017155120,2,,울산함
울산광역시 중구 명륜로 117,(교동),7,0,A02,A0201,A02010700,128188,12,20041013090000,http://tong.visitkorea.or.kr/cms/resource/93/3084293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3084293_image3_1.jpg,Type3,129.3158609529,35.5606210946,6,20240612143815,1,,울산향교
울산광역시 동구 봉수로 55,(화정동),7,0,A02,A0201,A02010800,347231,12,20071222015431,http://tong.visitkorea.or.kr/cms/resource/15/3077915_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/15/3077915_image3_1.bmp,Type3,129.4168179345,35.4934083283,6,20240610152329,3,,월봉사(울산)
울산광역시 동구 해수욕장10길 18,(일산동),7,0,A01,A0101,A01011200,126091,12,20030707090000,http://tong.visitkorea.or.kr/cms/resource/19/2506219_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2506219_image2_1.jpg,Type3,129.4302000587,35.4949278551,6,20240604191735,3,,일산해수욕장(울산)
울산광역시 남구 문수로217번길 15,(옥동),7,0,A02,A0201,A02010800,2783743,12,20211130224056,http://tong.visitkorea.or.kr/cms/resource/14/2797814_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/14/2797814_image2_1.JPG,Type3,129.2776509914,35.5395727427,6,20231228092215,2,,정토사(울산)
울산광역시 울주군 두동면 천전각석길,(두동면),7,0,A01,A0101,A01010900,126068,12,20030804090000,http://tong.visitkorea.or.kr/cms/resource/72/2364272_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2364272_image3_1.jpg,Type3,129.1695751274,35.6096544965,6,20230404130439,5,,천전리각석계곡(울산)
울산광역시 북구 염포로 700,,7,0,A02,A0204,A02040800,1327462,12,20110708200151,,,,129.3839750664,35.5389803669,6,20231221153739,4,,현대자동차 울산공장
세종특별자치시 연기면 수목원로 136,,8,0,A01,A0101,A01010700,2675068,12,20201007053825,,,,127.2858062335,36.4981108410,6,20240508155948,1,,국립세종수목원
세종특별자치시 전의면 비암사길 137,(전의면),8,0,A02,A0201,A02010800,125902,12,20040224090000,http://tong.visitkorea.or.kr/cms/resource/43/3027743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3027743_image3_1.jpg,Type3,127.1920532311,36.6114045131,6,20240524102505,1,,비암사(세종)
세종특별자치시  갈매로 351 에비뉴힐,B동 지하1층,8,,A02,A0203,A02030400,2905622,12,20221111095514,http://tong.visitkorea.or.kr/cms/resource/82/2905482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2905482_image3_1.jpg,Type3,127.2621806547,36.4951440955,6,20240621092548,1,,뽀로로파크 세종점
경상북도 성주군 월항면 세종대왕자태실로 639-18,,35,0,A02,A0201,A02010100,126190,12,20040225090000,http://tong.visitkorea.or.kr/cms/resource/56/2605556_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2605556_image3_1.jpg,Type3,128.2940545707,36.0196335960,6,20230610060749,10,,성주 세종대왕자 태실
세종특별자치시 연기면,세종리 88-5,8,0,A01,A0102,A01020100,1627079,12,20120510193719,,,,127.2918860778,36.5042074720,6,20240610111639,1,,세종 임난수 은행나무
서울특별시 종로구 세종대로 175,(세종로),1,0,A02,A0205,A02050400,1364932,12,20110817221753,http://tong.visitkorea.or.kr/cms/resource/41/2549141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2549141_image3_1.jpg,Type3,126.9768376800,37.5721757834,6,20240513132303,23,,세종대왕 동상
서울특별시 종로구 세종대로 지하 189,,1,0,A02,A0202,A02020700,1604697,12,20120417204043,http://tong.visitkorea.or.kr/cms/resource/97/1568197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1568197_image3_1.jpg,Type3,126.9760710456,37.5734839509,6,20230413153246,23,,세종로공원
서울특별시 종로구 체부동,194-2,1,,A02,A0203,A02030600,2992822,12,20230706134332,,,,126.9711158547,37.5765529495,6,20230717102201,23,,세종마을 음식문화거리
세종특별자치시 연기면 세종리 646-1,,8,0,A02,A0202,A02020700,2756162,12,20211013192439,,,,127.2889305148,36.5142201606,6,20240308135126,1,,세종시 무궁화공원
세종특별자치시 전의면 의당전의로 4,,8,0,A01,A0101,A01010500,2770378,12,20211109022415,http://tong.visitkorea.or.kr/cms/resource/36/2771936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2771936_image2_1.jpg,Type3,127.1675362216,36.6028828354,6,20240319145645,1,,세종어린이천문대(세종미리내천문대)
세종특별자치시  중앙공원로 60,,8,0,A02,A0202,A02020700,2758042,12,20211018200708,,,,127.2701689309,36.4913335625,6,20230704095217,1,,세종중앙공원
